Path,XMin,YMin,XMax,YMax
3401.png,0.090625,0.588803,0.1575,0.8938219999999999
3402.png,0.42375,0.6602319999999999,0.45875,0.907336
3403.png,0.475,0.684363,0.52875,0.895753
3404.png,0.47625,0.648649,0.496875,0.891892
3405.png,0.565,0.646718,0.644375,0.9054049999999999
3406.png,0.5725,0.690154,0.600625,0.8783780000000001
3407.png,0.67,0.664093,0.699375,0.895753
3408.png,0.423125,0.19112,0.530625,0.8996139999999999
3409.png,0.476875,0.20366800000000002,0.623125,0.903475
3410.png,0.484375,0.0,0.565625,0.155405
3411.png,0.566875,0.157336,0.74625,0.903475
3412.png,0.679375,0.08494199999999999,0.85125,0.895753
3413.png,0.418125,0.194981,0.528125,0.903475
3414.png,0.474375,0.20366800000000002,0.621875,0.907336
3415.png,0.4875,0.0,0.55625,0.16409300000000002
3416.png,0.576875,0.16409300000000002,0.74625,0.907336
3417.png,0.674375,0.08011599999999999,0.85625,0.895753
3418.png,0.71375,0.252896,0.76125,0.418919
3419.png,0.05,0.84749,0.081875,0.896718
3420.png,0.093125,0.8455600000000001,0.148125,0.8947879999999999
3421.png,0.4225,0.857143,0.46,0.898649
3422.png,0.47375,0.864865,0.525,0.90251
3423.png,0.56125,0.8716219999999999,0.6325,0.9044399999999999
3424.png,0.67125,0.873552,0.694375,0.909266
3425.png,0.775,0.8552120000000001,0.850625,0.8947879999999999
3426.png,0.045625,0.8436290000000001,0.081875,0.8947879999999999
3427.png,0.094375,0.84749,0.1525,0.892857
3428.png,0.42125,0.857143,0.465,0.9005790000000001
3429.png,0.46875,0.859073,0.501875,0.881274
3430.png,0.47625,0.8552120000000001,0.52625,0.9005790000000001
3431.png,0.56375,0.873552,0.638125,0.9044399999999999
3432.png,0.5725,0.8610040000000001,0.600625,0.887066
3433.png,0.66875,0.8552120000000001,0.696875,0.90251
3434.png,0.7725,0.8436290000000001,0.81875,0.896718
3435.png,0.0125,0.37312,0.16875,0.62688
3436.png,0.253125,0.25094,0.38,0.49060200000000004
3437.png,0.473125,0.22368400000000002,0.598125,0.458647
3438.png,0.663125,0.272556,0.816875,0.524436
3439.png,0.82875,0.406955,0.985,0.671053
3440.png,0.00125,0.0,0.341875,0.5116539999999999
3441.png,0.1225,0.43840200000000007,0.20625,0.507214
3442.png,0.124375,0.470588,0.275625,0.693674
3443.png,0.128125,0.358491,0.185625,0.445061
3444.png,0.130625,0.706992,0.25375,0.8368479999999999
3445.png,0.234375,0.497225,0.446875,0.9733629999999999
3446.png,0.3175,0.372919,0.351875,0.41842399999999996
3447.png,0.32,0.0,0.40875,0.30632600000000004
3448.png,0.348125,0.310766,0.42125,0.381798
3449.png,0.394375,0.9300780000000001,0.46125,0.99889
3450.png,0.424375,0.54606,0.493125,0.641509
3451.png,0.434375,0.524972,0.475625,0.5615979999999999
3452.png,0.465,0.574917,0.499375,0.618202
3453.png,0.46625,0.9001110000000001,0.50125,0.964484
3454.png,0.50375,0.873474,0.536875,0.936737
3455.png,0.51125,0.294118,0.636875,0.47169799999999995
3456.png,0.530625,0.157603,0.903125,0.512764
3457.png,0.533125,0.72475,0.846875,0.99889
3458.png,0.536875,0.850166,0.56875,0.882353
3459.png,0.540625,0.8801329999999999,0.5675,0.9067700000000001
3460.png,0.543125,0.612653,0.688125,0.769145
3461.png,0.633125,0.350721,0.784375,0.664817
3462.png,0.693125,0.031076999999999997,0.731875,0.149834
3463.png,0.70625,0.024416999999999998,0.798125,0.165372
3464.png,0.751875,0.05549400000000001,0.790625,0.1798
3465.png,0.0,0.0,0.86625,0.9990620000000001
3466.png,0.5325,0.6311859999999999,0.550625,0.661998
3467.png,0.154375,0.06166699999999999,0.778125,0.900833
3468.png,0.0,0.09640499999999999,0.45098,0.638889
3469.png,0.361111,0.647059,0.612745,0.8251629999999999
3470.png,0.40686300000000003,0.15196099999999998,0.560458,0.356209
3471.png,0.513072,0.060458000000000005,0.998366,0.584967
3472.png,0.436274,0.656863,0.542484,0.808824
3473.png,0.441176,0.7320260000000001,0.529412,0.805556
3474.png,0.460784,0.735294,0.5163399999999999,0.777778
3475.png,0.0,0.196875,0.9984379999999999,0.8
3476.png,0.828,0.5060060000000001,0.8690000000000001,0.564565
3478.png,0.03125,0.895,0.119375,0.999167
3479.png,0.071875,0.0,0.16,0.163333
3480.png,0.14625,0.2275,0.25875,0.545833
3481.png,0.253125,0.845833,0.355,0.999167
3482.png,0.325625,0.799167,0.41875,0.999167
3483.png,0.41875,0.116667,0.498125,0.440833
3484.png,0.603125,0.245,0.68875,0.556667
3485.png,0.675625,0.440833,0.769375,0.838333
3486.png,0.72125,0.55,0.816875,0.916667
3487.png,0.76625,0.460833,0.845,0.7225
3488.png,0.0,0.0,0.999375,0.9975
3489.png,0.7425,0.87,0.7725,0.913333
3490.png,0.81375,0.601667,0.8425,0.666667
3491.png,0.013125,0.0,0.68875,0.795833
3492.png,0.023556999999999998,0.016168000000000002,0.9752649999999999,0.999192
3493.png,0.339223,0.32821300000000003,0.5371020000000001,0.630558
3494.png,0.434629,0.130154,0.877503,0.650768
3495.png,0.11111099999999999,0.503268,0.5800649999999999,0.9934639999999999
3496.png,0.313726,0.33660100000000004,0.852941,0.710784
3497.png,0.0,0.0,0.9984379999999999,0.9975
3498.png,0.719727,0.092448,0.905273,0.30599
3499.png,0.2625,0.215833,0.80375,0.7375
3500.png,0.019608,0.02451,0.998366,0.977124
3501.png,0.07375,0.039167,0.9375,0.9775
3502.png,0.312354,0.230075,0.632867,0.723308
3503.png,0.39375,0.406667,0.771875,0.824167
3504.png,0.53,0.506667,0.65375,0.693333
3505.png,0.0425,0.82,0.178125,0.9925
3506.png,0.0,0.468333,0.264375,0.999167
3507.png,0.0,0.0,0.294375,0.5341670000000001
3508.png,0.233125,0.885,0.44,0.999167
3509.png,0.359375,0.594167,0.50375,0.759167
3510.png,0.456875,0.4925,0.646875,0.655833
3511.png,0.564375,0.919167,0.6225,0.999167
3512.png,0.650625,0.44416700000000003,0.79125,0.6425
3513.png,0.70125,0.649167,0.999375,0.999167
3514.png,0.840625,0.229167,0.999375,0.58
3515.png,0.52875,0.708333,0.7275,0.990833
3516.png,0.0,0.0,0.999375,0.999167
3517.png,0.6575,0.468333,0.843125,0.6675
3518.png,0.2225,0.1575,0.7625,0.876875
3519.png,0.32,0.424375,0.448125,0.68375
3520.png,0.403125,0.4175,0.59375,0.708125
3521.png,0.2225,0.106875,0.770625,0.894375
3522.png,0.0,0.71,0.225,0.999167
3523.png,0.19875,0.3075,0.31375,0.3825
3524.png,0.69875,0.49833299999999997,0.85375,0.716667
3525.png,0.76625,0.469167,0.908125,0.605833
3526.png,0.0,0.889167,0.095,0.9825
3527.png,0.006875,0.2275,0.123125,0.569167
3528.png,0.095,0.330833,0.273125,0.708333
3529.png,0.105625,0.23666700000000002,0.1775,0.348333
3530.png,0.22125,0.463333,0.493125,0.898333
3531.png,0.2575,0.2,0.380625,0.37083299999999997
3532.png,0.3575,0.201667,0.5225,0.484167
3533.png,0.578125,0.270833,0.78625,0.7475
3534.png,0.775625,0.818333,0.999375,0.999167
3535.png,0.778125,0.336667,0.98375,0.724167
3536.png,0.04875,0.876667,0.185625,0.999167
3537.png,0.735625,0.609167,0.8325,0.694167
3538.png,0.0,0.674167,0.56375,0.999167
3539.png,0.4475,0.4375,0.945625,0.891667
3540.png,0.0,0.0,0.999375,0.999167
3541.png,0.263125,0.17235999999999999,0.778125,0.940994
3542.png,0.278125,0.36490700000000004,0.644375,0.999224
3544.png,0.15853699999999998,0.403125,0.553471,0.961875
3545.png,0.138837,0.394375,0.379925,0.63125
3546.png,0.20544099999999998,0.0575,0.874296,0.99875
3547.png,0.0,0.538125,0.24484099999999998,0.999375
3548.png,0.14728,0.529375,0.277674,0.776875
3549.png,0.169794,0.553125,0.447467,0.748125
3550.png,0.262664,0.640625,0.5037520000000001,0.999375
3551.png,0.301126,0.225,0.8724200000000001,0.999375
3552.png,0.8395870000000001,0.68625,0.9990620000000001,0.999375
3553.png,0.00625,0.0,0.96375,0.963333
3554.png,0.0,0.234375,0.24166700000000002,0.653125
3555.png,0.239063,0.86875,0.307813,0.960417
3556.png,0.24296900000000002,0.0020829999999999998,0.778125,0.960417
3557.png,0.0,0.0,0.998611,0.998611
3558.png,0.138889,0.06666699999999999,0.6013890000000001,0.998611
3559.png,0.4,0.264239,0.889375,0.6171800000000001
3560.png,0.134286,0.0,0.88,0.91
3561.png,0.289375,0.36030100000000004,0.450625,0.996237
3562.png,0.401875,0.319849,0.5175,0.999059
3563.png,0.449375,0.314205,0.660625,0.999059
3564.png,0.6675,0.341486,0.9275,0.999059
3565.png,0.0,0.0,0.999375,0.999059
3566.png,0.0,0.1525,0.9990620000000001,0.999375
3567.png,0.056285,0.63375,0.99531,0.825625
3568.png,0.0,0.0,1.0,0.985294
3569.png,0.0008210000000000001,0.003125,0.999179,0.99875
3570.png,0.1133,0.74375,0.315271,0.8
3571.png,0.150246,0.076875,0.92775,0.4575
3572.png,0.398194,0.736875,0.602627,0.798125
3573.png,0.683087,0.736875,0.889984,0.796875
3575.png,0.118395,0.35662699999999997,0.45596899999999996,0.919277
3576.png,0.612524,0.21445799999999998,0.699609,0.342169
3577.png,0.624266,0.408434,0.6839529999999999,0.513253
3578.png,0.75636,0.20602399999999998,0.81409,0.284337
3579.png,0.376078,0.614049,0.489224,0.7474350000000001
3580.png,0.012931,0.000789,0.112069,0.083662
3581.png,0.022629,0.320442,0.29956900000000003,0.5335439999999999
3582.png,0.163793,0.079716,0.419181,0.31176
3583.png,0.172414,0.16101,0.313578,0.324388
3584.png,0.202586,0.337806,0.603448,0.529597
3585.png,0.241379,0.585635,0.391164,0.752171
3586.png,0.315733,0.772691,0.428879,0.8966059999999999
3587.png,0.37931,0.607735,0.47844799999999993,0.757695
3588.png,0.417026,0.076559,0.689655,0.314128
3589.png,0.45905200000000007,0.430939,0.520474,0.476717
3590.png,0.544181,0.5390689999999999,0.9752149999999999,0.752171
3591.png,0.628233,0.540647,0.84375,0.662983
3592.png,0.698276,0.076559,0.9752149999999999,0.314128
3593.png,0.7553880000000001,0.318863,0.9752149999999999,0.5303869999999999
3594.png,0.0064659999999999995,0.002368,0.116379,0.085241
3595.png,0.241379,0.590371,0.38146599999999997,0.753749
3596.png,0.323276,0.771113,0.426724,0.8910809999999999
3597.png,0.38146599999999997,0.60221,0.482759,0.752171
3598.png,0.421336,0.078927,0.6875,0.317285
3599.png,0.544181,0.5303869999999999,0.982759,0.753749
3600.png,0.634698,0.5335439999999999,0.865302,0.650355
3601.png,0.684267,0.082873,0.9752149999999999,0.31176
3602.png,0.747845,0.322021,0.97306,0.445935
3603.png,0.019397,0.344909,0.20797399999999996,0.5414359999999999
3604.png,0.15625,0.078927,0.421336,0.31807399999999997
3605.png,0.32004299999999997,0.783741,0.43103400000000003,0.9021309999999999
3606.png,0.768319,0.119968,0.984914,0.315706
3609.png,0.321094,0.319792,0.476562,0.547917
3610.png,0.647656,0.430208,0.8429690000000001,0.59375
3611.png,0.24375,0.158333,0.71375,0.88
3612.png,0.47625,0.20333299999999999,0.779375,0.883333
3613.png,0.705625,0.255,0.9025,0.9075
3614.png,0.009375,0.322756,0.391875,0.9891209999999999
3615.png,0.360625,0.0,0.77375,0.9156850000000001
3616.png,0.41375,0.008159999999999999,0.646875,0.454216
3617.png,0.159167,0.1643,0.800833,0.874239
3618.png,0.6,0.188406,0.87875,0.8405799999999999
3619.png,0.151875,0.20730900000000002,0.513125,0.8273469999999999
3620.png,0.166875,0.075614,0.40125,0.745432
3621.png,0.36875,0.140517,0.635,0.6017640000000001
3622.png,0.0,0.15753,0.9075,0.415879
3623.png,0.0,0.695652,0.999375,0.9993700000000001
3624.png,0.884375,0.179584,0.999375,0.41903
3625.png,0.326797,0.433007,0.655229,0.856209
3626.png,0.482026,0.5114380000000001,0.5163399999999999,0.563725
3627.png,0.50817,0.5114380000000001,0.552288,0.5653590000000001
3628.png,0.606209,0.205882,0.6486930000000001,0.285948
3629.png,0.751634,0.279412,0.854575,0.35130700000000004
3630.png,0.0,0.091503,0.998366,0.998366
3631.png,0.47222200000000003,0.625817,0.544118,0.697712
3632.png,0.6617649999999999,0.47548999999999997,0.75,0.55719
3633.png,0.397059,0.084967,0.964052,0.388889
3634.png,0.39869299999999996,0.080065,0.503268,0.155229
3635.png,0.39215700000000003,0.014706,0.9738559999999999,0.650327
3636.png,0.447712,0.08823500000000001,0.9052290000000001,0.666667
3637.png,0.642157,0.263072,0.7336600000000001,0.423203
3638.png,0.10130700000000001,0.017974,0.5882350000000001,0.8382350000000001
3639.png,0.010316,0.047059,0.521321,0.9985290000000001
3640.png,0.543329,0.016176,0.995186,0.969118
3641.png,0.288125,0.31860900000000003,0.69,0.9990600000000001
3642.png,0.026875,0.001667,0.98,0.958333
3643.png,0.473125,0.244916,0.48375,0.26259899999999997
3644.png,0.112305,0.106821,0.8847659999999999,0.89704
3645.png,0.2853,0.250625,0.812379,0.71375
3646.png,0.313346,0.305,0.490329,0.530625
3647.png,0.76928,0.5090399999999999,0.8251930000000001,0.707928
3648.png,0.5302060000000001,0.01669,0.995501,0.9819190000000001
3649.png,0.0,0.022253,0.516067,0.9652299999999999
3650.png,0.547558,0.020862000000000002,0.9974290000000001,0.984701
3651.png,0.75964,0.311544,0.816195,0.477051
3652.png,0.81491,0.23643899999999998,0.91838,0.546592
3653.png,0.8329049999999999,0.599444,0.868252,0.76356
3654.png,0.9068120000000001,0.27816399999999997,0.963368,0.532684
3655.png,0.0,0.13683199999999998,0.759375,0.550141
3656.png,0.300625,0.206186,0.999375,0.8500469999999999
3657.png,0.0007469999999999999,0.000625,0.9992530000000001,0.999375
3658.png,0.0,0.0,0.995,0.996667
3659.png,0.377932,0.38625,0.7419640000000001,0.540625
3660.png,0.0,0.0,0.999131,0.999375
3668.png,0.021111,0.05375,0.9177780000000001,0.99125
3669.png,0.0,0.120625,0.9988889999999999,0.899375
3670.png,0.0425,0.356473,0.945625,0.9990620000000001
3671.png,0.188125,0.613491,0.35,0.976299
3672.png,0.318125,0.376481,0.471875,0.6526890000000001
3673.png,0.35125,0.6608930000000001,0.488125,0.983592
3674.png,0.494375,0.389243,0.644375,0.671832
3675.png,0.540625,0.670009,0.56125,0.967183
3676.png,0.59375,0.674567,0.75,0.9990879999999999
3677.png,0.0,0.0,0.995833,0.990625
3678.png,0.185625,0.3625,0.679375,0.82
3679.png,0.0,0.128696,0.999023,0.987826
3680.png,0.439542,0.279412,0.998366,0.705882
3681.png,0.048780000000000004,0.155625,0.9990620000000001,0.976875
3682.png,0.057547,0.1875,0.766038,0.89625
3683.png,0.501887,0.6975,0.7,0.951875
3684.png,0.5037739999999999,0.700625,0.7028300000000001,0.950625
3685.png,0.6584909999999999,0.0825,0.8801889999999999,0.36625
3686.png,0.731132,0.700625,0.9292450000000001,0.95375
3687.png,0.5656899999999999,0.72375,0.779079,0.919375
3688.png,0.059414,0.0925,0.9447700000000001,0.9825
3689.png,0.087029,0.690625,0.267782,0.844375
3690.png,0.0,0.52125,0.40251,0.999375
3691.png,0.564854,0.5475,0.9991629999999999,0.999375
3692.png,0.07113,0.670625,0.358996,0.90625
3693.png,0.575732,0.8625,0.899582,0.999375
3694.png,0.298527,0.166508,0.582329,0.744053
3695.png,0.281125,0.057088,0.550201,0.765937
3696.png,0.358768,0.171265,0.483266,0.28734499999999996
3697.png,0.353414,0.16270199999999999,0.491299,0.317793
3698.png,0.298527,0.166508,0.582329,0.744053
3699.png,0.556894,0.272122,0.914324,0.795433
3700.png,0.68407,0.31208400000000003,0.820616,0.402474
3701.png,0.670683,0.27116999999999997,0.8380190000000001,0.41008599999999995
3702.png,0.546185,0.27116999999999997,0.9183399999999999,0.807802
3703.png,0.29986599999999997,0.301618,0.511379,0.662226
3704.png,0.576975,0.389153,0.939759,0.794481
3705.png,0.389558,0.190295,0.47255699999999995,0.29590900000000003
3706.png,0.686747,0.319696,0.8032130000000001,0.403425
3707.png,0.505,0.419926,0.528125,0.459032
3708.png,0.09666699999999999,0.190625,0.928333,0.7275
3709.png,0.092896,0.07625,1.0,1.0
3710.png,0.405933,0.395625,0.701795,0.995625
3711.png,0.11241199999999998,0.42375,0.9992190000000001,0.999375
3712.png,0.380952,0.144375,0.65886,0.451875
3713.png,0.0,0.0,0.999375,0.9989950000000001
3714.png,0.113125,0.00603,0.999375,0.18392
3715.png,0.532812,0.175,0.914062,0.453125
3716.png,0.696875,0.289062,0.760938,0.3375
3717.png,0.75625,0.567187,0.814062,0.61875
3718.png,0.003125,0.575,0.35,0.804688
3719.png,0.495313,0.0,0.828125,0.190625
3720.png,0.55625,0.432813,0.95,0.76875
3721.png,0.046875,0.239063,0.198437,0.38125
3722.png,0.079687,0.335938,0.201562,0.421875
3723.png,0.160938,0.385938,0.34531300000000004,0.503125
3724.png,0.178125,0.525,0.37656300000000004,0.6625
3725.png,0.325,0.478125,0.515625,0.623438
3726.png,0.3375,0.425,0.525,0.521875
3727.png,0.5625,0.40781300000000004,0.846875,0.584375
3728.png,0.18125,0.528125,0.36875,0.6625
3729.png,0.332812,0.478125,0.517187,0.607813
3730.png,0.334375,0.421875,0.517187,0.490625
3731.png,0.164375,0.13,0.294375,0.666667
3732.png,0.828125,0.14166700000000002,0.98375,0.731667
3733.png,0.8875,0.65,0.949375,0.724167
3734.png,0.56375,0.329167,0.7525,0.9975
3735.png,0.835,0.148333,0.98125,0.708333
3736.png,0.063125,0.0,0.11875,0.06166699999999999
3737.png,0.165,0.120833,0.294375,0.685
3738.png,0.5625,0.334167,0.75125,0.995
3739.png,0.424375,0.694167,0.456875,0.740833
3743.png,0.553125,0.292222,0.725,0.9988889999999999
3744.png,0.711875,0.027777999999999997,0.89,0.973333
3745.png,0.57,0.466667,0.720625,0.751111
3746.png,0.666875,0.225556,0.8975,0.751111
3747.png,0.578125,0.372222,0.631875,0.486667
3748.png,0.785625,0.192222,0.8175,0.263333
3749.png,0.146875,0.029687,0.85,0.9984379999999999
3750.png,0.085938,0.2625,0.9265620000000001,0.9984379999999999
3751.png,0.0,0.0,0.999375,0.9991629999999999
3752.png,0.246875,0.8853559999999999,0.509375,0.9991629999999999
3753.png,0.291875,0.609205,0.999375,0.9849370000000001
3754.png,0.305,0.0,0.675,0.14477
3755.png,0.31875,0.15313800000000002,0.44625,0.241004
3756.png,0.414375,0.168201,0.999375,0.6393310000000001
3759.png,0.3125,0.16,0.7725,0.894375
3760.png,0.325833,0.158125,0.765,0.894375
3767.png,0.0,0.0,0.998333,0.998333
3768.png,0.293333,0.638333,0.531667,0.97
3769.png,0.216518,0.166667,0.412946,0.92
3770.png,0.707589,0.193333,0.919643,0.8466670000000001
3771.png,0.292699,0.705,0.627771,0.999375
3772.png,0.213333,0.0,0.798667,0.809
3773.png,0.326,0.467,0.643333,0.6759999999999999
3774.png,0.08199999999999999,0.53,0.61,0.9470000000000001
3775.png,0.185333,0.344,0.372667,0.608
3776.png,0.08466699999999999,0.528,0.608,0.943
3777.png,0.275,0.629685,0.29,0.653673
3778.png,0.15375,0.337615,0.8425,0.7119270000000001
3779.png,0.0,0.0,0.999375,0.9990620000000001
3780.png,0.051875,0.601667,0.35125,0.714167
3781.png,0.844375,0.44,0.94375,0.613333
3782.png,0.06875,0.321667,0.64375,0.7975
3783.png,0.0,0.0,0.999375,0.995833
3784.png,0.028125,0.608333,0.116875,0.7225
3785.png,0.036875,0.414167,0.149375,0.529167
3786.png,0.118125,0.6,0.344375,0.761667
3787.png,0.195625,0.116667,0.40375,0.516667
3788.png,0.340625,0.611667,0.454375,0.724167
3789.png,0.63125,0.154167,0.731875,0.408333
3790.png,0.2525,0.16583299999999998,0.3825,0.356667
3791.png,0.628125,0.211667,0.714375,0.3425
3792.png,0.147028,0.055823000000000005,0.910323,0.955727
3793.png,0.522656,0.022353,0.584375,0.10705899999999999
3794.png,0.090625,0.0,0.9273440000000001,0.998958
3795.png,0.28228200000000003,0.033457,1.0,0.966543
3796.png,0.45045,0.197026,0.714715,0.609665
3797.png,0.40625,0.653935,0.525174,0.9722219999999999
3798.png,0.079861,0.502315,0.408854,0.9641200000000001
3799.png,0.085069,0.45486099999999996,0.263021,0.8622690000000001
3800.png,0.25,0.696759,0.41840299999999997,0.9965280000000001
3801.png,0.292535,0.130787,0.6875,0.707176
3802.png,0.173611,0.47338,0.23090300000000002,0.554398
3803.png,0.273438,0.533565,0.374132,0.668981
3804.png,0.336806,0.734954,0.40625,0.806713
3805.png,0.421875,0.702546,0.49305600000000005,0.795139
3806.png,0.37375,0.126875,0.645,0.23625
3807.png,0.12625,0.28125,0.375,0.3375
3808.png,0.77125,0.4075,0.92125,0.451875
3809.png,0.001875,0.13,0.4075,0.67
3810.png,0.46625,0.165,0.974375,0.86
3811.png,0.54625,0.499062,0.735,0.855535
3812.png,0.26,0.35178200000000004,0.283125,0.409006
3813.png,0.0,0.212946,0.3825,0.741088
3814.png,0.0,0.527205,0.99375,0.9268290000000001
3824.png,0.058316999999999994,0.073125,0.93021,0.769375
3825.png,0.042065,0.14,0.865201,0.76875
3826.png,0.125911,0.434375,0.638918,0.895
3827.png,0.47031300000000004,0.14375,0.83125,0.48125
3828.png,0.215,0.181667,0.733125,0.861667
3829.png,0.0,0.0,0.999375,0.999167
3830.png,0.065,0.065,0.911667,0.93375
3848.png,0.095685,0.144375,0.730769,0.958125
3849.png,0.493433,0.3525,0.558161,0.531875
3850.png,0.75,0.15,0.929688,0.632812
3851.png,0.007812,0.0,0.9828129999999999,0.9234370000000001
3852.png,0.11875,0.126563,0.24375,0.576563
3853.png,0.223438,0.0875,0.37656300000000004,0.582812
3854.png,0.35781199999999996,0.084375,0.503125,0.60625
3855.png,0.6375,0.101562,0.7875,0.571875
3856.png,0.12031199999999999,0.223438,0.239063,0.507812
3857.png,0.254687,0.395312,0.371875,0.626562
3858.png,0.371875,0.328125,0.489062,0.59375
3859.png,0.625,0.325,0.765625,0.598437
3860.png,0.754687,0.353125,0.878125,0.56875
3861.png,0.070312,0.534375,0.12031199999999999,0.598437
3862.png,0.12031199999999999,0.142188,0.90625,0.446875
3863.png,0.13436099999999998,0.06424099999999999,0.396476,0.9195049999999999
3864.png,0.5535979999999999,0.48529399999999995,0.6512479999999999,0.821981
3865.png,0.5903079999999999,0.089009,0.880323,0.979876
3866.png,0.0,0.487616,0.999266,0.9992260000000001
3867.png,0.319383,0.81192,0.397944,0.9086690000000001
3868.png,0.140235,0.877709,0.256241,0.9326629999999999
3869.png,0.32158600000000004,0.804954,0.395007,0.9326629999999999
3870.png,0.5543319999999999,0.7670279999999999,0.63069,0.821981
3871.png,0.5903079999999999,0.918731,0.69163,0.985294
3872.png,0.732012,0.890867,0.846549,0.968266
3873.png,0.145374,0.18188900000000002,0.396476,0.922601
3874.png,0.5543319999999999,0.381579,0.814978,0.831269
3875.png,0.591777,0.2113,0.875918,0.9705879999999999
3876.png,0.250625,0.5924689999999999,0.53875,0.987448
3880.png,0.056911,0.147305,0.986867,0.8850299999999999
3881.png,0.276423,0.891018,0.34834299999999996,0.9988020000000001
3882.png,0.4,0.600833,0.456875,0.671667
3883.png,0.415625,0.644167,0.4725,0.726667
3884.png,0.45875,0.661667,0.570625,0.795
3885.png,0.04,0.061388,0.976,0.94484
3886.png,0.22875,0.698874,0.275,0.770169
3887.png,0.0,0.0019140000000000001,0.75125,0.999043
3888.png,0.16125,0.288995,0.644375,0.964593
3889.png,0.4075,0.11196199999999999,0.999375,0.8947370000000001
3890.png,0.0,0.0,0.999207,0.999375
3891.png,0.028339999999999997,0.028391000000000003,0.959514,0.9511040000000001
3892.png,0.225625,0.289167,0.866875,0.674167
3893.png,0.005625,0.0,0.464375,0.143333
3894.png,0.068812,0.17125,0.899001,0.858125
3895.png,0.098537,0.0675,0.88,0.96125
3896.png,0.0,0.046904,0.999375,0.9990620000000001
3897.png,0.0,0.0,0.998822,0.997849
3898.png,0.103125,0.101149,0.999375,0.905747
3907.png,0.003125,0.0,0.9015629999999999,0.225
3908.png,0.0,0.0,0.9875,0.23125
3909.png,0.178125,0.33958299999999997,0.409375,0.695833
3910.png,0.40468699999999996,0.17291700000000002,0.715625,0.414583
3911.png,0.163125,0.54,0.211875,0.613333
3912.png,0.171875,0.575833,0.30875,0.756667
3913.png,0.2375,0.543333,0.27625,0.5825
3914.png,0.33875,0.545,0.37625,0.5966670000000001
3915.png,0.359375,0.535833,0.38125,0.574167
3916.png,0.0,0.541667,0.999375,0.999167
3917.png,0.0,0.5341670000000001,0.999375,0.999167
3918.png,0.440625,0.191667,0.755625,0.580833
3919.png,0.0,0.0,0.998958,0.997151
3920.png,0.325556,0.097015,0.437778,0.791045
3921.png,0.21093800000000001,0.11718800000000001,0.673828,0.93099
3922.png,0.46875,0.010417000000000001,0.642578,0.227865
3923.png,0.396875,0.31,0.6125,0.620833
3924.png,0.224375,0.296667,0.75375,0.629167
3925.png,0.229375,0.303333,0.756875,0.625833
3926.png,0.570625,0.191667,0.875,0.6325
3927.png,0.615625,0.459167,0.931875,0.999167
3932.png,0.0,0.0,0.999023,0.999208
3933.png,0.06543,0.348377,0.19043,0.505147
3934.png,0.192383,0.440222,0.32617199999999996,0.597783
3935.png,0.274414,0.38321500000000003,0.7558590000000001,0.752969
3936.png,0.49316400000000005,0.395883,0.929688,0.733175
3937.png,0.83,0.516667,0.999375,0.8875
3939.png,0.43128999999999995,0.53125,0.48520100000000005,0.5742189999999999
3940.png,0.0,0.138639,0.245625,0.688062
3941.png,0.245625,0.11938399999999999,0.699375,0.38896
3942.png,0.56875,0.141207,0.77125,0.24903699999999998
3943.png,0.604375,0.695764,0.9275,0.9987159999999999
3944.png,0.813125,0.035944,0.999375,0.20410799999999998
3945.png,0.850625,0.485237,0.999375,0.856226
3946.png,0.0,0.0,0.997917,0.995582
3947.png,0.01875,0.32106,0.570833,0.998527
3948.png,0.0041670000000000006,0.0014730000000000001,0.99375,0.998527
3949.png,0.4525,0.24296900000000002,0.79875,0.560938
3950.png,0.0,0.0,0.999375,0.9992190000000001
3951.png,0.52125,0.31093699999999996,0.800625,0.501562
3952.png,0.058824,0.047386000000000005,0.9493459999999999,0.939542
3953.png,0.705357,0.33928600000000003,0.877232,0.532738
3954.png,0.714286,0.380952,0.8370540000000001,0.52381
3955.png,0.042411000000000004,0.095238,0.15625,0.31547600000000003
3956.png,0.10044600000000001,0.37202399999999997,0.267857,0.544643
3957.png,0.122768,0.6309520000000001,0.212054,0.758929
3958.png,0.18973199999999998,0.800595,0.305804,0.9375
3959.png,0.696429,0.779762,0.810268,0.9107139999999999
3960.png,0.790179,0.58631,0.8683040000000001,0.723214
3961.png,0.808036,0.029762,0.9285709999999999,0.235119
3962.png,0.42,0.259167,0.4525,0.304167
3963.png,0.40875,0.0,0.555625,0.63371
3964.png,0.01625,0.0,0.604375,0.5612050000000001
3965.png,0.558125,0.1629,0.999375,0.9962340000000001
3966.png,0.001634,0.0,0.996732,0.998366
3967.png,0.24346399999999999,0.277778,0.848039,0.576797
3968.png,0.50817,0.240196,0.624183,0.35130700000000004
3969.png,0.591503,0.305556,0.7549020000000001,0.401961
3970.png,0.17875,0.5969869999999999,0.25125,0.712806
3971.png,0.0,0.980226,0.11375,0.999058
3972.png,0.043125,0.73823,0.186875,0.958569
3973.png,0.11875,0.504708,0.26625,0.723164
3974.png,0.17125,0.27118600000000004,0.32375,0.499058
3975.png,0.199375,0.740113,0.346875,0.964218
3976.png,0.226875,0.032014999999999995,0.37125,0.259887
3977.png,0.284375,0.515066,0.391875,0.73258
3978.png,0.290625,0.0,0.435625,0.020716
3979.png,0.299375,0.980226,0.450625,0.999058
3980.png,0.331875,0.27307,0.484375,0.499058
3981.png,0.353125,0.744821,0.504375,0.9698680000000001
