ImageID,OriginalURL,OriginalLandingURL,XMin,YMin,XMax,YMax,Labels
0f9428072dbd4c64,https://farm5.staticflickr.com/8445/8012686865_c91aca0d63_o.jpg,https://www.flickr.com/photos/ronmacphotos/8012686865,0.124765,0.0,0.470919,0.335625,/m/02wvcj0
0f9428072dbd4c64,https://farm5.staticflickr.com/8445/8012686865_c91aca0d63_o.jpg,https://www.flickr.com/photos/ronmacphotos/8012686865,0.570356,0.0,0.781426,0.280625,/m/02wvcj0
0f9428072dbd4c64,https://farm5.staticflickr.com/8445/8012686865_c91aca0d63_o.jpg,https://www.flickr.com/photos/ronmacphotos/8012686865,0.701689,0.15625,0.999062,0.665,/m/02wvcj0
0f9428072dbd4c64,https://farm5.staticflickr.com/8445/8012686865_c91aca0d63_o.jpg,https://www.flickr.com/photos/ronmacphotos/8012686865,0.750469,0.0,0.999062,0.2275,/m/02wvcj0
0f9428072dbd4c64,https://farm5.staticflickr.com/8445/8012686865_c91aca0d63_o.jpg,https://www.flickr.com/photos/ronmacphotos/8012686865,0.435272,0.890625,0.626642,0.970625,/m/02wvcj0
0f9428072dbd4c64,https://farm5.staticflickr.com/8445/8012686865_c91aca0d63_o.jpg,https://www.flickr.com/photos/ronmacphotos/8012686865,0.093809,0.845,0.182927,0.870625,/m/02wvcj0
0f9428072dbd4c64,https://farm5.staticflickr.com/8445/8012686865_c91aca0d63_o.jpg,https://www.flickr.com/photos/ronmacphotos/8012686865,0.25985,0.795625,0.311445,0.833125,/m/02wvcj0
0f9428072dbd4c64,https://farm5.staticflickr.com/8445/8012686865_c91aca0d63_o.jpg,https://www.flickr.com/photos/ronmacphotos/8012686865,0.729831,0.828125,0.875235,0.930625,/m/02wvcj0
0f9428072dbd4c64,https://farm5.staticflickr.com/8445/8012686865_c91aca0d63_o.jpg,https://www.flickr.com/photos/ronmacphotos/8012686865,0.742026,0.59875,0.824578,0.651875,/m/02wvcj0
0f9428072dbd4c64,https://farm5.staticflickr.com/8445/8012686865_c91aca0d63_o.jpg,https://www.flickr.com/photos/ronmacphotos/8012686865,0.9606,0.595625,0.999062,0.63125,/m/02wvcj0
0f9428072dbd4c64,https://farm5.staticflickr.com/8445/8012686865_c91aca0d63_o.jpg,https://www.flickr.com/photos/ronmacphotos/8012686865,0.440901,0.163125,0.878987,0.9675,/m/02wvcj0
0f9428072dbd4c64,https://farm5.staticflickr.com/8445/8012686865_c91aca0d63_o.jpg,https://www.flickr.com/photos/ronmacphotos/8012686865,0.514071,0.17125,0.730769,0.528125,/m/02wvcj0
001ea39577de276e,https://c7.staticflickr.com/6/5032/6914454974_8c44cd3d39_o.jpg,https://www.flickr.com/photos/jdhancock/6914454974,0.16375,0.151458,0.430625,0.924741,/m/02wvcj0
0230ff5703d20b38,https://c1.staticflickr.com/6/5614/15795994772_60425580ea_o.jpg,https://www.flickr.com/photos/janitors/15795994772,0.53,0.237336,0.810625,0.791745,/m/0d7pp
0230ff5703d20b38,https://c1.staticflickr.com/6/5614/15795994772_60425580ea_o.jpg,https://www.flickr.com/photos/janitors/15795994772,0.57125,0.727955,0.77375,0.999062,/m/0d7pp
06d91b2eaf6cf973,https://farm4.staticflickr.com/2900/14061590405_42bedcc226_o.jpg,https://www.flickr.com/photos/vernieman/14061590405,0.0,0.167925,0.44,0.420755,/m/02wvcj0
06d91b2eaf6cf973,https://farm4.staticflickr.com/2900/14061590405_42bedcc226_o.jpg,https://www.flickr.com/photos/vernieman/14061590405,0.05375,0.232075,0.83,0.883019,/m/02wvcj0
06d91b2eaf6cf973,https://farm4.staticflickr.com/2900/14061590405_42bedcc226_o.jpg,https://www.flickr.com/photos/vernieman/14061590405,0.4325,0.066038,0.95875,0.269811,/m/02wvcj0
00ce68b910623f79,https://c2.staticflickr.com/3/2069/2230232263_09b93b2f02_o.jpg,https://www.flickr.com/photos/daquellamanera/2230232263,0.2925,0.320833,0.703125,0.8325,/m/0d7pp
00329d004ca6e75c,https://c5.staticflickr.com/9/8213/8391491109_25dc62183c_o.jpg,https://www.flickr.com/photos/boston_public_library/8391491109,0.036667,0.039707,0.936,0.957158,/m/016vt9
01fca73808c1a385,https://farm6.staticflickr.com/7112/6855010252_fa31e5be85_o.jpg,https://www.flickr.com/photos/chris_aliaga/6855010252,0.407222,0.206667,0.707121,0.274667,/m/09vh0m
01fca73808c1a385,https://farm6.staticflickr.com/7112/6855010252_fa31e5be85_o.jpg,https://www.flickr.com/photos/chris_aliaga/6855010252,0.241725,0.328667,0.874624,0.999333,/m/09vh0m
01fca73808c1a385,https://farm6.staticflickr.com/7112/6855010252_fa31e5be85_o.jpg,https://www.flickr.com/photos/chris_aliaga/6855010252,0.01003,0.11,0.998997,0.999333,/m/09vh0m
01fca73808c1a385,https://farm6.staticflickr.com/7112/6855010252_fa31e5be85_o.jpg,https://www.flickr.com/photos/chris_aliaga/6855010252,0.401204,0.135333,0.697091,0.404,/m/09vh0m
25e84de0d06c446b,https://c4.staticflickr.com/4/3916/15225721165_b49a89550f_o.jpg,https://www.flickr.com/photos/kirbyurner/15225721165,0.178333,0.15427,0.33,0.644628,/m/016vt9
25e84de0d06c446b,https://c4.staticflickr.com/4/3916/15225721165_b49a89550f_o.jpg,https://www.flickr.com/photos/kirbyurner/15225721165,0.768333,0.289256,0.845,0.586777,/m/016vt9
25e84de0d06c446b,https://c4.staticflickr.com/4/3916/15225721165_b49a89550f_o.jpg,https://www.flickr.com/photos/kirbyurner/15225721165,0.7,0.446281,0.723333,0.550964,/m/016vt9
25e84de0d06c446b,https://c4.staticflickr.com/4/3916/15225721165_b49a89550f_o.jpg,https://www.flickr.com/photos/kirbyurner/15225721165,0.571667,0.275482,0.72,0.520661,/m/016vt9
69df932fa4ba8bd0,https://farm1.staticflickr.com/3049/3052365360_3235f09b81_o.jpg,https://www.flickr.com/photos/dust/3052365360,0.075,0.0275,0.681667,0.9975,/m/02wvcj0
00d199d2990fab59,https://c2.staticflickr.com/4/3252/2746701570_1139752fec_o.jpg,https://www.flickr.com/photos/tacitrequiem/2746701570,0.0,0.081667,0.97875,0.963333,/m/09vh0m
0255c5bbd833e241,https://farm2.staticflickr.com/4113/5059714120_9061e7c8a9_o.jpg,https://www.flickr.com/photos/shisho_1975/5059714120,0.0,0.1125,0.996875,0.855833,/m/09vh0m
005bcaddfd528cfc,https://c5.staticflickr.com/5/4152/5103762695_2e2cfc4151_o.jpg,https://www.flickr.com/photos/coryschmitz/5103762695,0.070149,0.083499,0.91194,0.958251,/m/01sdgj
003e064eaf653f57,https://farm8.staticflickr.com/5053/5510278213_3cb758ee30_o.jpg,https://www.flickr.com/photos/leah-tautkute/5510278213,0.0,0.242044,0.861093,0.999036,/m/0d7pp
00830ca7d1c63f66,https://farm7.staticflickr.com/7463/15835777486_736daae89f_o.jpg,https://www.flickr.com/photos/jamesboyes/15835777486,0.629769,0.812441,0.703565,0.918944,/m/02wvcj0
01562756f666256c,https://c5.staticflickr.com/9/8376/8367723261_fb9a28d532_o.jpg,https://www.flickr.com/photos/melissaadret/8367723261,0.0,0.0,0.26,0.81,/m/016vt9
01562756f666256c,https://c5.staticflickr.com/9/8376/8367723261_fb9a28d532_o.jpg,https://www.flickr.com/photos/melissaadret/8367723261,0.245,0.336667,0.890625,0.603333,/m/016vt9
01562756f666256c,https://c5.staticflickr.com/9/8376/8367723261_fb9a28d532_o.jpg,https://www.flickr.com/photos/melissaadret/8367723261,0.769375,0.2325,0.999375,0.5075,/m/016vt9
0016e420051eb8a2,https://farm3.staticflickr.com/5293/5586687702_66a87b15d3_o.jpg,https://www.flickr.com/photos/pinoyed/5586687702,0.098499,0.5375,0.500938,0.800625,/m/01sdgj
0016e420051eb8a2,https://farm3.staticflickr.com/5293/5586687702_66a87b15d3_o.jpg,https://www.flickr.com/photos/pinoyed/5586687702,0.520638,0.0875,0.854597,0.949375,/m/01sdgj
0016e420051eb8a2,https://farm3.staticflickr.com/5293/5586687702_66a87b15d3_o.jpg,https://www.flickr.com/photos/pinoyed/5586687702,0.514071,0.08875,0.853659,0.9525,/m/01sdgj
0016e420051eb8a2,https://farm3.staticflickr.com/5293/5586687702_66a87b15d3_o.jpg,https://www.flickr.com/photos/pinoyed/5586687702,0.080675,0.476875,0.514071,0.949375,/m/01sdgj
0104ecf3d6a67b1b,https://c4.staticflickr.com/8/7398/12055957536_c6b94f2492_o.jpg,https://www.flickr.com/photos/samchurchill/12055957536,0.381176,0.004819,0.610588,0.985542,/m/09vh0m
009d5f276bbcc897,https://farm8.staticflickr.com/2401/2098942163_fed745823e_o.jpg,https://www.flickr.com/photos/yuko_ppp/2098942163,0.190625,0.608333,0.3,0.73125,/m/016vt9
009d5f276bbcc897,https://farm8.staticflickr.com/2401/2098942163_fed745823e_o.jpg,https://www.flickr.com/photos/yuko_ppp/2098942163,0.439063,0.69375,0.520312,0.795833,/m/016vt9
009d5f276bbcc897,https://farm8.staticflickr.com/2401/2098942163_fed745823e_o.jpg,https://www.flickr.com/photos/yuko_ppp/2098942163,0.523438,0.704167,0.603125,0.816667,/m/016vt9
009d5f276bbcc897,https://farm8.staticflickr.com/2401/2098942163_fed745823e_o.jpg,https://www.flickr.com/photos/yuko_ppp/2098942163,0.771875,0.7875,0.879687,0.966667,/m/016vt9
009d5f276bbcc897,https://farm8.staticflickr.com/2401/2098942163_fed745823e_o.jpg,https://www.flickr.com/photos/yuko_ppp/2098942163,0.823438,0.460417,0.946875,0.672917,/m/016vt9
096418c22eef8f61,https://farm2.staticflickr.com/3928/14938239023_f25b9719f2_o.jpg,https://www.flickr.com/photos/126325406@N04/14938239023,0.184,0.174286,0.814,0.747143,/m/016vt9
096418c22eef8f61,https://farm2.staticflickr.com/3928/14938239023_f25b9719f2_o.jpg,https://www.flickr.com/photos/126325406@N04/14938239023,0.0,0.0,0.998,0.998571,/m/016vt9
0b296a2c68d71589,https://c2.staticflickr.com/1/187/433091776_693457a798_o.jpg,https://www.flickr.com/photos/zappowbang/433091776,0.44375,0.581667,0.626875,0.758333,/m/0d7pp
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.635,0.054358,0.79,0.990628,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.1475,0.121837,0.215,0.222118,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.693125,0.128397,0.760625,0.256795,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.619375,0.041237,0.809375,1.0,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.095,0.111528,0.301875,0.857545,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.415625,0.173383,0.61625,0.342081,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.10375,0.124649,0.3175,0.880037,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.265,0.123711,0.600625,0.897844,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.371875,0.117151,0.433125,0.210872,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.67625,0.139644,0.746875,0.250234,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.1575,0.123711,0.21875,0.23149,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.3725,0.121837,0.435625,0.23149,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.1025,0.1209,0.294375,0.860356,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.26125,0.1209,0.600625,0.90253,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.60125,0.084349,0.6575,0.226804,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.745,0.111528,0.79875,0.245548,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.261875,0.111528,0.60375,0.909091,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.629375,0.14433,0.8125,0.972821,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.15125,0.828491,0.216875,0.87254,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.24,0.824742,0.313125,0.876289,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.315625,0.85567,0.370625,0.909091,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.3475,0.820993,0.42375,0.896907,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.635625,0.916589,0.683125,0.95314,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.7075,0.923149,0.7975,0.974695,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.21,0.153702,0.2225,0.212746,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.42,0.168697,0.43,0.22493,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.73125,0.177132,0.744375,0.260544,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.096875,0.258669,0.131875,0.395501,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.230625,0.183693,0.290625,0.345829,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.26,0.247423,0.3275,0.466729,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.748125,0.298969,0.811875,0.437676,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.228125,0.194002,0.273125,0.257732,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.57125,0.11059,0.6075,0.197751,/m/02wvcj0
772087e6e3d5457a,https://c3.staticflickr.com/8/7203/6904324555_196e8bfa73_o.jpg,https://www.flickr.com/photos/pierre-selim/6904324555,0.789375,0.355202,0.800625,0.370197,/m/02wvcj0
0ac62068d1328100,https://farm1.staticflickr.com/3494/3986584732_8e6155f79d_o.jpg,https://www.flickr.com/photos/alunwk/3986584732,0.195312,0.40625,0.314063,0.729167,/m/09vh0m
0ac62068d1328100,https://farm1.staticflickr.com/3494/3986584732_8e6155f79d_o.jpg,https://www.flickr.com/photos/alunwk/3986584732,0.80625,0.545833,0.815625,0.658333,/m/09vh0m
0ac62068d1328100,https://farm1.staticflickr.com/3494/3986584732_8e6155f79d_o.jpg,https://www.flickr.com/photos/alunwk/3986584732,0.825,0.54375,0.864062,0.652083,/m/09vh0m
0ac62068d1328100,https://farm1.staticflickr.com/3494/3986584732_8e6155f79d_o.jpg,https://www.flickr.com/photos/alunwk/3986584732,0.870313,0.541667,0.909375,0.65,/m/09vh0m
01998df376279803,https://farm4.staticflickr.com/8152/7180824408_46e402811b_o.jpg,https://www.flickr.com/photos/fdecomite/7180824408,0.445312,0.0,0.998438,0.4875,/m/09vh0m
01998df376279803,https://farm4.staticflickr.com/8152/7180824408_46e402811b_o.jpg,https://www.flickr.com/photos/fdecomite/7180824408,0.451562,0.0,0.998438,0.4625,/m/09vh0m
0f0deaff4fff8f58,https://c1.staticflickr.com/9/8333/8132392029_d710818da2_o.jpg,https://www.flickr.com/photos/rosenfeldmedia/8132392029,0.323125,0.527094,0.604375,0.999179,/m/09vh0m
01f998a08f52513d,https://c6.staticflickr.com/4/3154/2953562238_c2bc2b5aa1_o.jpg,https://www.flickr.com/photos/whiteafrican/2953562238,0.06625,0.06397,0.37,0.619944,/m/02h5d
01f998a08f52513d,https://c6.staticflickr.com/4/3154/2953562238_c2bc2b5aa1_o.jpg,https://www.flickr.com/photos/whiteafrican/2953562238,0.3375,0.095014,0.790625,0.690499,/m/02h5d
01f998a08f52513d,https://c6.staticflickr.com/4/3154/2953562238_c2bc2b5aa1_o.jpg,https://www.flickr.com/photos/whiteafrican/2953562238,0.69375,0.241769,0.999375,0.735654,/m/02h5d
026028e1fc156208,https://c1.staticflickr.com/8/7186/7070492865_3629b3e27c_o.jpg,https://www.flickr.com/photos/biodivlibrary/7070492865,0.054714,0.048125,0.549663,0.26,/m/016vt9
026028e1fc156208,https://c1.staticflickr.com/8/7186/7070492865_3629b3e27c_o.jpg,https://www.flickr.com/photos/biodivlibrary/7070492865,0.066498,0.620625,0.398148,0.750625,/m/016vt9
026028e1fc156208,https://c1.staticflickr.com/8/7186/7070492865_3629b3e27c_o.jpg,https://www.flickr.com/photos/biodivlibrary/7070492865,0.071549,0.340625,0.496633,0.55375,/m/016vt9
026028e1fc156208,https://c1.staticflickr.com/8/7186/7070492865_3629b3e27c_o.jpg,https://www.flickr.com/photos/biodivlibrary/7070492865,0.310606,0.77625,0.68771,0.928125,/m/016vt9
026028e1fc156208,https://c1.staticflickr.com/8/7186/7070492865_3629b3e27c_o.jpg,https://www.flickr.com/photos/biodivlibrary/7070492865,0.43266,0.2125,0.920034,0.43125,/m/016vt9
026028e1fc156208,https://c1.staticflickr.com/8/7186/7070492865_3629b3e27c_o.jpg,https://www.flickr.com/photos/biodivlibrary/7070492865,0.478114,0.60875,0.957071,0.798125,/m/016vt9
026028e1fc156208,https://c1.staticflickr.com/8/7186/7070492865_3629b3e27c_o.jpg,https://www.flickr.com/photos/biodivlibrary/7070492865,0.618687,0.11125,0.823232,0.191875,/m/016vt9
026028e1fc156208,https://c1.staticflickr.com/8/7186/7070492865_3629b3e27c_o.jpg,https://www.flickr.com/photos/biodivlibrary/7070492865,0.658249,0.46375,0.872054,0.56625,/m/016vt9
0295e9aa4e49ff29,https://c2.staticflickr.com/3/2594/3892732065_5648cced96_o.jpg,https://www.flickr.com/photos/curiouslee/3892732065,0.475833,0.22,0.855,0.995556,/m/02h5d
010e1a56510ba844,https://farm5.staticflickr.com/4098/4901097706_9d1de6ba1a_o.jpg,https://www.flickr.com/photos/zeevveez/4901097706,0.105625,0.159167,0.4425,0.635833,/m/0d7pp
010e1a56510ba844,https://farm5.staticflickr.com/4098/4901097706_9d1de6ba1a_o.jpg,https://www.flickr.com/photos/zeevveez/4901097706,0.295,0.546667,0.578125,0.906667,/m/0d7pp
d74ea6ff9a233008,https://c1.staticflickr.com/9/8742/16639218448_5443eac5f9_o.jpg,https://www.flickr.com/photos/true1957blue/16639218448,0.178125,0.065054,0.345625,0.984987,/m/02wvcj0
d74ea6ff9a233008,https://c1.staticflickr.com/9/8742/16639218448_5443eac5f9_o.jpg,https://www.flickr.com/photos/true1957blue/16639218448,0.3775,0.328607,0.545625,0.966639,/m/02wvcj0
d74ea6ff9a233008,https://c1.staticflickr.com/9/8742/16639218448_5443eac5f9_o.jpg,https://www.flickr.com/photos/true1957blue/16639218448,0.0,0.82402,0.999375,0.999166,/m/02wvcj0
d74ea6ff9a233008,https://c1.staticflickr.com/9/8742/16639218448_5443eac5f9_o.jpg,https://www.flickr.com/photos/true1957blue/16639218448,0.411875,0.940784,0.46625,0.979983,/m/02wvcj0
d74ea6ff9a233008,https://c1.staticflickr.com/9/8742/16639218448_5443eac5f9_o.jpg,https://www.flickr.com/photos/true1957blue/16639218448,0.496875,0.919933,0.525625,0.971643,/m/02wvcj0
d74ea6ff9a233008,https://c1.staticflickr.com/9/8742/16639218448_5443eac5f9_o.jpg,https://www.flickr.com/photos/true1957blue/16639218448,0.24625,0.94412,0.3325,0.978315,/m/02wvcj0
d74ea6ff9a233008,https://c1.staticflickr.com/9/8742/16639218448_5443eac5f9_o.jpg,https://www.flickr.com/photos/true1957blue/16639218448,0.41625,0.945788,0.463125,0.968307,/m/02wvcj0
d74ea6ff9a233008,https://c1.staticflickr.com/9/8742/16639218448_5443eac5f9_o.jpg,https://www.flickr.com/photos/true1957blue/16639218448,0.49625,0.926606,0.525,0.969975,/m/02wvcj0
0256d9a8ffd6affb,https://c4.staticflickr.com/8/7542/16093418429_c9dca36c5f_o.jpg,https://www.flickr.com/photos/smemon/16093418429,0.0,0.0,0.603333,0.92375,/m/016vt9
0256d9a8ffd6affb,https://c4.staticflickr.com/8/7542/16093418429_c9dca36c5f_o.jpg,https://www.flickr.com/photos/smemon/16093418429,0.0,0.0,0.609167,0.940625,/m/016vt9
108e799607aca867,https://farm8.staticflickr.com/7175/6734421907_6cf18beff0_o.jpg,https://www.flickr.com/photos/christmas-balls/6734421907,0.053333,0.033333,0.936667,0.94,/m/016vt9
000a533ef1b9cacf,https://c8.staticflickr.com/3/2328/2216077836_8e339d3f42_o.jpg,https://www.flickr.com/photos/karenhorton/2216077836,0.0,0.000625,0.999088,0.999375,/m/01sdgj
017625749dc98804,https://farm5.staticflickr.com/3536/3262727936_aff28df7db_o.jpg,https://www.flickr.com/photos/sylvar/3262727936,0.0,0.161667,0.110625,0.395833,/m/09vh0m
017625749dc98804,https://farm5.staticflickr.com/3536/3262727936_aff28df7db_o.jpg,https://www.flickr.com/photos/sylvar/3262727936,0.0975,0.108333,0.879375,0.271667,/m/09vh0m
017625749dc98804,https://farm5.staticflickr.com/3536/3262727936_aff28df7db_o.jpg,https://www.flickr.com/photos/sylvar/3262727936,0.104375,0.0,0.8675,0.15,/m/09vh0m
017625749dc98804,https://farm5.staticflickr.com/3536/3262727936_aff28df7db_o.jpg,https://www.flickr.com/photos/sylvar/3262727936,0.113125,0.239167,0.865,0.41,/m/09vh0m
017625749dc98804,https://farm5.staticflickr.com/3536/3262727936_aff28df7db_o.jpg,https://www.flickr.com/photos/sylvar/3262727936,0.116875,0.408333,0.853125,0.505833,/m/09vh0m
017625749dc98804,https://farm5.staticflickr.com/3536/3262727936_aff28df7db_o.jpg,https://www.flickr.com/photos/sylvar/3262727936,0.12,0.476667,0.874375,0.615,/m/09vh0m
017625749dc98804,https://farm5.staticflickr.com/3536/3262727936_aff28df7db_o.jpg,https://www.flickr.com/photos/sylvar/3262727936,0.12875,0.7925,0.844375,0.925,/m/09vh0m
017625749dc98804,https://farm5.staticflickr.com/3536/3262727936_aff28df7db_o.jpg,https://www.flickr.com/photos/sylvar/3262727936,0.13,0.705833,0.8325,0.788333,/m/09vh0m
017625749dc98804,https://farm5.staticflickr.com/3536/3262727936_aff28df7db_o.jpg,https://www.flickr.com/photos/sylvar/3262727936,0.13375,0.6075,0.844375,0.645833,/m/09vh0m
017625749dc98804,https://farm5.staticflickr.com/3536/3262727936_aff28df7db_o.jpg,https://www.flickr.com/photos/sylvar/3262727936,0.135,0.6375,0.848125,0.725,/m/09vh0m
017625749dc98804,https://farm5.staticflickr.com/3536/3262727936_aff28df7db_o.jpg,https://www.flickr.com/photos/sylvar/3262727936,0.145625,0.781667,0.8225,0.83,/m/09vh0m
000937b3863f78a4,https://farm5.staticflickr.com/8569/16743778591_f28bcdbe99_o.jpg,https://www.flickr.com/photos/127840208@N02/16743778591,0.328125,0.3775,0.6025,0.523333,/m/02wvcj0
000937b3863f78a4,https://farm5.staticflickr.com/8569/16743778591_f28bcdbe99_o.jpg,https://www.flickr.com/photos/127840208@N02/16743778591,0.454375,0.4125,0.570625,0.525833,/m/02wvcj0
000937b3863f78a4,https://farm5.staticflickr.com/8569/16743778591_f28bcdbe99_o.jpg,https://www.flickr.com/photos/127840208@N02/16743778591,0.53,0.5125,0.63,0.780833,/m/02wvcj0
000937b3863f78a4,https://farm5.staticflickr.com/8569/16743778591_f28bcdbe99_o.jpg,https://www.flickr.com/photos/127840208@N02/16743778591,0.3275,0.710833,0.4025,0.8275,/m/02wvcj0
000937b3863f78a4,https://farm5.staticflickr.com/8569/16743778591_f28bcdbe99_o.jpg,https://www.flickr.com/photos/127840208@N02/16743778591,0.3275,0.830833,0.4075,0.955,/m/02wvcj0
000937b3863f78a4,https://farm5.staticflickr.com/8569/16743778591_f28bcdbe99_o.jpg,https://www.flickr.com/photos/127840208@N02/16743778591,0.3275,0.958333,0.4075,0.999167,/m/02wvcj0
000937b3863f78a4,https://farm5.staticflickr.com/8569/16743778591_f28bcdbe99_o.jpg,https://www.flickr.com/photos/127840208@N02/16743778591,0.333125,0.385,0.386875,0.485,/m/02wvcj0
000937b3863f78a4,https://farm5.staticflickr.com/8569/16743778591_f28bcdbe99_o.jpg,https://www.flickr.com/photos/127840208@N02/16743778591,0.335625,0.6,0.4,0.705,/m/02wvcj0
000937b3863f78a4,https://farm5.staticflickr.com/8569/16743778591_f28bcdbe99_o.jpg,https://www.flickr.com/photos/127840208@N02/16743778591,0.338125,0.496667,0.39625,0.6,/m/02wvcj0
0c42212cf56ee1c4,https://farm5.staticflickr.com/7107/7810890624_57d47a075f_o.jpg,https://www.flickr.com/photos/ronmacphotos/7810890624,0.103125,0.597561,0.19375,0.825516,/m/02wvcj0
0c42212cf56ee1c4,https://farm5.staticflickr.com/7107/7810890624_57d47a075f_o.jpg,https://www.flickr.com/photos/ronmacphotos/7810890624,0.76,0.757036,0.876875,0.992495,/m/02wvcj0
